Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE56,OUT049,1122.868737
FDH34,OUT013,3250.489799
DRI49,OUT013,1284.572701
DRI59,OUT046,3406.100264
DRC36,OUT049,2793.35687
FDS15,OUT019,269.9454862
FDI07,OUT018,2821.476128
FDZ15,OUT018,1668.018407
NCX41,OUT027,5043.251553
NCO29,OUT019,473.6202167
FDF57,OUT013,2774.611252
FDI33,OUT035,1542.472821
DRJ47,OUT049,2719.810517
FDB34,OUT046,1558.535937
FDY22,OUT027,3233.963737
DRL11,OUT017,2526.340433
FDY46,OUT035,3183.885173
FDG17,OUT013,3931.390511
FDE52,OUT018,1275.010228
DRP47,OUT027,5027.087986
FDO01,OUT010,339.2995335
FDL09,OUT046,2659.413929
FDR57,OUT013,2516.128025
DRD37,OUT035,908.2294102
FDQ36,OUT027,1853.314823
FDL33,OUT049,3197.730453
FDL48,OUT045,800.3211382
FDL28,OUT049,3881.856002
NCN29,OUT046,929.1225415
FDO13,OUT035,2857.415333
FDB38,OUT045,2817.911297
FDI36,OUT035,3155.152933
FDI58,OUT035,1649.96108
FDH22,OUT018,1771.680422
FDQ27,OUT013,1862.536993
FDT33,OUT046,2745.96651
FDC56,OUT045,1742.141335
FDF14,OUT046,2477.693573
FDQ39,OUT017,3167.366681
NCM43,OUT017,2798.17531
FDS46,OUT035,1995.524476
FDI22,OUT049,3715.13675
NCE43,OUT045,2876.004912
FDZ36,OUT010,437.6748744
FDR13,OUT019,286.7333472
FDP46,OUT018,1342.269448
FDW56,OUT019,431.5138007
FDB40,OUT017,2742.114046
FDM28,OUT018,2445.419715
FDV49,OUT013,4474.048056
NCS53,OUT018,2442.292338
FDO03,OUT049,3863.552653
FDT15,OUT035,3161.813961
FDD33,OUT049,3581.899817
FDX13,OUT017,4381.105395
FDH60,OUT013,3026.580164
DRH51,OUT046,1296.970423
NCL07,OUT049,846.1887313
FDW51,OUT045,3182.41684
FDF21,OUT019,443.0516146
FDH26,OUT019,296.7183135
FDJ03,OUT049,860.4892198
FDU35,OUT017,1744.419289
DRL01,OUT018,3354.912165
FDE59,OUT045,745.8193776
FDI60,OUT035,1081.085853
DRH39,OUT035,1359.79178
FDK36,OUT049,944.2914131
FDN52,OUT045,1320.396938
FDU12,OUT017,4009.098678
NCT05,OUT027,5323.23946
FDS37,OUT027,2871.973368
FDK24,OUT017,872.9407132
DRF36,OUT013,3185.551555
FDN46,OUT010,223.5861659
NCN06,OUT045,2680.802569
FDD59,OUT035,1452.6015
FDM14,OUT045,1656.599187
FDO10,OUT018,871.1700633
FDU35,OUT013,1664.637148
NCA30,OUT018,2763.25212
NCO41,OUT049,1621.07913
FDI24,OUT046,2897.48787
FDZ16,OUT046,3129.178762
FDV47,OUT046,1370.84787
FDV16,OUT045,674.3670917
FDZ22,OUT035,1503.73531
FDO20,OUT010,551.0955009
FDW38,OUT013,913.3917744
FDW52,OUT045,2717.468546
FDT43,OUT019,173.0439897
NCS29,OUT045,3906.23972
NCC31,OUT017,2506.855287
FDA21,OUT017,3340.382563
FDQ55,OUT046,2160.068886
NCE54,OUT049,1349.891233
FDD45,OUT017,1599.510031
NCP17,OUT017,1072.796293
FDR47,OUT035,3238.704508
DRM35,OUT013,2814.884779
FDR47,OUT019,482.7904909
FDX19,OUT010,531.3731319
FDV22,OUT027,4365.832447
FDQ46,OUT027,3110.6782
DRO47,OUT045,1747.638503
FDB44,OUT010,513.69211
FDN02,OUT010,501.958769
FDW10,OUT045,2580.838734
FDJ41,OUT019,543.1006514
FDM50,OUT046,922.063871
FDW10,OUT035,2793.165173
FDY48,OUT049,1726.464456
NCE30,OUT027,5323.356347
FDO04,OUT045,935.8976579
FDQ26,OUT010,172.3467335
NCX29,OUT018,2161.153702
FDE39,OUT046,1915.243197
NCR54,OUT027,5262.241879
NCP55,OUT027,1957.037782
FDX22,OUT017,3993.842073
FDI05,OUT035,1261.400039
FDC51,OUT027,2959.952508
FDC10,OUT013,1970.34336
FDJ46,OUT045,2808.048813
FDV10,OUT010,147.9425146
FDX12,OUT027,5262.828341
FDL43,OUT019,229.5985684
DRB13,OUT046,2814.816279
FDF59,OUT027,3105.86464
FDT35,OUT049,2676.284018
NCJ19,OUT035,1027.249915
FDT35,OUT018,2806.941546
FDI48,OUT046,829.298965
DRC24,OUT019,365.5542195
NCZ05,OUT017,1787.510126
FDJ57,OUT049,3393.372282
FDX11,OUT017,3044.439186
FDE09,OUT035,1873.084143
NCK06,OUT049,2030.498434
DRE37,OUT017,3142.241623
FDV56,OUT046,1682.054622
FDY43,OUT017,2767.605454
FDV35,OUT013,2586.143548
FDF05,OUT019,556.3360256
FDA36,OUT035,3007.893821
FDS13,OUT027,5603.7734
FDU47,OUT013,2220.539703
FDI36,OUT010,414.8836078
FDH48,OUT046,1461.160279
FDZ14,OUT013,1853.543908
FDS46,OUT013,2072.112067
FDE21,OUT017,1971.602769
FDA26,OUT049,3758.626595
FDV12,OUT046,1649.744086
FDL46,OUT019,303.8835219
FDN57,OUT013,2401.415112
NCJ18,OUT017,2091.486602
FDO36,OUT045,2862.755476
FDX55,OUT018,2979.53849
FDT25,OUT019,300.9257832
FDD16,OUT049,1319.816666
NCX18,OUT013,3115.8592
NCG55,OUT018,1716.809264
NCV18,OUT049,1586.460891
NCS18,OUT035,1866.242909
FDC37,OUT045,1619.058622
FDE47,OUT046,1902.633551
DRG49,OUT019,514.350325
FDC39,OUT049,3485.637985
FDH24,OUT019,359.9602269
FDV39,OUT027,5115.56411
NCL17,OUT045,1926.073094
NCY53,OUT035,1827.959292
FDH52,OUT013,892.5430825
NCD19,OUT018,806.7482035
FDI44,OUT046,1260.751275
DRD49,OUT027,5255.392768
FDN08,OUT035,1955.338591
FDO20,OUT027,6365.160931
FDY02,OUT046,3688.9019
FDX23,OUT045,1552.259786
FDX01,OUT017,1975.791846
FDH20,OUT027,2839.220998
NCX41,OUT017,3754.089371
FDD21,OUT027,3248.018709
DRH11,OUT019,172.9111336
DRE60,OUT018,3600.22645
FDB10,OUT013,3785.101555
FDH38,OUT013,1772.533706
NCL07,OUT018,673.8081509
FDD48,OUT046,1983.512532
NCT54,OUT027,2652.50426
FDF32,OUT027,5577.230023
DRH51,OUT045,1328.830877
DRG03,OUT035,2628.529826
NCY42,OUT019,331.332034
FDH32,OUT017,1661.580415
NCJ06,OUT027,2915.649657
FDH47,OUT027,2624.856347
FDZ08,OUT018,1194.734284
FDK16,OUT017,1678.676963
DRG01,OUT018,969.8513788
NCM53,OUT027,3001.875867
NCB07,OUT035,3080.569871
NCZ06,OUT035,3598.499174
FDU48,OUT049,1931.760261
NCB55,OUT027,2073.762152
FDP15,OUT013,4180.90565
FDF17,OUT046,3333.345109
NCN06,OUT049,3075.490623
DRM48,OUT018,695.7372328
FDH10,OUT046,2483.184806
FDC60,OUT018,1372.217002
FDE35,OUT018,829.6341816
DRI23,OUT013,2639.149715
NCR38,OUT013,3922.552335
FDP04,OUT035,1075.486762
NCW17,OUT045,2025.818645
FDX34,OUT017,2029.785333
NCK53,OUT045,1508.829987
NCO54,OUT010,193.4996788
NCH55,OUT046,2062.15325
FDT44,OUT027,3176.912635
DRG49,OUT046,3897.521969
FDX46,OUT010,168.6288569
DRG36,OUT049,2967.931226
FDU37,OUT049,1304.186649
FDK10,OUT049,3187.12365
DRF37,OUT027,5445.590276
FDC44,OUT035,1989.958619
FDP15,OUT046,3711.703781
FDZ27,OUT027,1884.706647
FDY22,OUT019,321.9863078
DRG51,OUT035,3032.792454
FDN58,OUT045,3671.08552
FDW01,OUT049,2583.093155
FDX24,OUT018,1369.784358
FDO51,OUT017,890.9131405
FDJ52,OUT027,3996.156024
NCY06,OUT010,279.7324632
FDE20,OUT018,2550.287621
FDT23,OUT010,201.7884249
FDQ51,OUT046,845.9747189
FDE35,OUT046,995.0405139
FDB46,OUT013,3394.656775
NCG19,OUT035,3391.910449
NCL06,OUT018,3169.415925
FDT36,OUT019,156.7998518
FDC56,OUT049,1973.012834
FDJ26,OUT049,3557.861057
FDZ59,OUT017,2636.54803
FDV11,OUT027,4604.070172
FDR13,OUT010,253.9992496
FDI15,OUT018,3764.288669
FDF47,OUT018,3177.938214
NCB54,OUT019,297.4004832
NCK19,OUT027,4455.072894
FDX16,OUT017,2714.10457
FDL50,OUT045,1780.263344
NCE31,OUT035,864.593595
DRJ01,OUT049,2627.65073
FDE22,OUT013,2636.964789
FDY20,OUT019,243.3528944
NCO14,OUT045,691.0540872
NCR50,OUT017,2726.130133
DRM47,OUT017,3076.904843
FDO27,OUT010,247.6675038
FDJ20,OUT027,3088.954201
NCX17,OUT013,3509.072747
FDG59,OUT049,778.1255528
FDD52,OUT045,1662.190784
FDO48,OUT017,3789.793675
FDC59,OUT019,205.7932663
FDS15,OUT018,1431.606645
FDB47,OUT035,3640.883617
FDV14,OUT019,218.274843
FDB27,OUT013,2985.681962
FDA35,OUT035,2005.90139
FDN51,OUT018,3461.816522
FDO39,OUT019,452.5615624
FDB28,OUT049,3229.331129
DRJ25,OUT046,906.9234961
FDH46,OUT027,2766.980039
FDI10,OUT045,2759.218276
FDU21,OUT018,685.5382168
FDD09,OUT049,3204.173231
FDD10,OUT046,2537.019338
FDN31,OUT010,457.6442792
FDA46,OUT018,2980.83011
FDM56,OUT046,1615.154692
FDF11,OUT010,521.1605763
FDS32,OUT018,1609.335487
NCM06,OUT013,2529.874087
FDZ26,OUT045,3859.010617
FDO01,OUT013,2086.171711
FDJ46,OUT049,2890.657216
FDG26,OUT019,551.7152609
FDZ38,OUT035,3419.503065
NCO55,OUT013,1743.024264
FDT60,OUT035,1859.700492
FDW37,OUT049,1401.036416
NCK42,OUT018,2764.745225
FDA45,OUT046,2466.300199
FDW55,OUT018,3175.802888
FDY44,OUT017,3184.622707
FDQ31,OUT017,1451.69146
FDM09,OUT049,2967.756
FDH12,OUT018,1457.381105
NCQ43,OUT035,1530.061672
FDT33,OUT035,2817.540296
NCT41,OUT018,2282.984356
DRJ25,OUT010,184.2328642
NCQ41,OUT046,3196.680324
NCN17,OUT049,1683.639086
DRO35,OUT027,2816.521607
FDU27,OUT018,793.4891176
FDY43,OUT027,4421.432682
FDG46,OUT035,1883.867662
DRL49,OUT018,1790.462099
NCB55,OUT049,964.381568
FDK28,OUT049,4350.931157
FDO49,OUT045,816.1292384
FDT03,OUT013,2694.761927
FDW33,OUT027,2982.051105
FDR02,OUT035,1812.35808
FDF50,OUT013,3254.662367
FDA40,OUT018,1299.58488
NCT53,OUT018,2544.275326
FDY60,OUT035,2168.681731
FDP44,OUT027,2772.005176
NCQ50,OUT045,3244.467441
NCC30,OUT017,3064.332255
FDQ60,OUT018,1574.032925
FDG41,OUT046,1707.546778
FDQ03,OUT046,3602.408247
FDM03,OUT045,1557.903997
FDZ51,OUT018,1325.287015
DRF51,OUT035,811.6734439
FDF39,OUT017,4930.098357
FDW52,OUT035,2822.579886
FDY22,OUT049,2418.334246
FDG14,OUT013,2445.261595
FDA57,OUT017,777.3795806
FDL45,OUT019,331.7961266
FDX28,OUT046,1528.312705
NCQ54,OUT013,2971.150028
FDH40,OUT045,1297.483508
FDU52,OUT035,2537.810354
FDT60,OUT010,229.6716787
FDK08,OUT045,1366.02943
FDN04,OUT049,2915.782783
FDE50,OUT013,3194.551665
FDI16,OUT049,995.7390669
FDM50,OUT049,1009.611785
NCV30,OUT049,1074.008309
FDT44,OUT013,1828.451276
FDY60,OUT013,2490.584685
FDT56,OUT017,955.1144268
FDV58,OUT018,2881.942077
FDU04,OUT013,1897.686425
NCN05,OUT027,4715.2962
FDI53,OUT018,2422.195014
FDD34,OUT046,2580.304688
FDW47,OUT027,3060.888008
FDT51,OUT027,2869.485318
FDO27,OUT013,1614.80674
NCQ18,OUT018,1475.446111
NCW05,OUT013,1789.800715
FDI15,OUT010,568.3071481
NCH43,OUT010,523.856667
FDT40,OUT049,1745.193094
NCG19,OUT017,3399.097287
NCM30,OUT035,805.2615308
FDB38,OUT017,2752.064754
FDB22,OUT046,2510.226141
FDC58,OUT046,786.1998673
NCI29,OUT013,1893.308928
FDA23,OUT010,222.2242717
DRG48,OUT013,2450.795056
FDV21,OUT013,2171.971071
NCG18,OUT019,276.8957179
FDG40,OUT045,685.6611851
FDU24,OUT018,1301.041541
FDA22,OUT049,3165.041804
FDY35,OUT046,901.1588587
FDJ15,OUT045,2854.954162
NCW18,OUT018,2885.826241
FDK56,OUT018,2980.494321
FDF44,OUT046,2282.661278
FDP51,OUT049,2108.252845
FDU22,OUT027,3053.02104
FDM28,OUT017,2962.7872
NCL42,OUT046,3467.452721
FDJ15,OUT019,494.163191
FDI32,OUT018,1543.628688
DRL11,OUT046,2540.480157
DRO59,OUT018,968.8654454
FDA07,OUT019,270.7765384
NCO53,OUT013,2794.172957
FDO21,OUT045,3309.765726
FDW39,OUT045,2753.658198
NCV17,OUT013,2203.07526
FDE22,OUT046,2539.265686
NCB06,OUT018,2399.866073
DRF48,OUT017,2923.502804
FDB05,OUT013,3955.845991
FDP28,OUT027,5772.745579
FDP23,OUT046,3815.090248
NCS41,OUT018,2619.378641
FDS40,OUT018,625.6750315
FDA16,OUT017,3693.014679
FDN20,OUT035,3030.79088
FDF04,OUT027,5532.872205
DRG36,OUT018,2353.001857
FDW16,OUT018,1327.214443
FDU09,OUT017,908.7181506
FDW01,OUT046,2622.299526
FDB15,OUT045,4194.493284
NCJ17,OUT049,1424.32533
NCT18,OUT018,2491.425061
FDG16,OUT018,3227.267895
FDP27,OUT017,3049.203085
FDQ44,OUT027,3235.017909
FDL50,OUT027,2989.983771
FDW57,OUT027,4835.104762
FDS34,OUT013,1923.160038
NCV30,OUT035,1267.810817
FDD26,OUT018,2593.177963
FDA03,OUT045,2303.812997
FDS27,OUT018,2630.289415
FDM12,OUT013,2913.348444
NCV42,OUT027,2727.301617
NCS41,OUT046,3071.349665
FDN56,OUT018,1836.769248
DRK59,OUT046,3474.433013
NCG18,OUT046,1701.46795
NCN26,OUT017,1938.571638
FDI60,OUT027,2124.125398
NCI43,OUT049,995.2164383
NCL17,OUT049,2181.225604
FDQ19,OUT019,438.1219921
FDY43,OUT049,2996.86214
FDR36,OUT049,849.7180908
FDJ58,OUT049,2953.994974
DRY23,OUT045,825.6714015
FDK26,OUT027,4871.868778
DRH03,OUT045,1434.636387
FDC10,OUT010,289.453529
FDD23,OUT013,3113.628961
FDP32,OUT045,1833.239931
FDO31,OUT035,1515.139945
FDQ57,OUT013,2663.753608
FDX32,OUT027,3863.968346
FDC39,OUT027,5440.203164
FDU55,OUT046,4226.070963
FDL45,OUT013,2154.416724
DRK37,OUT049,3217.421032
FDK22,OUT013,3459.330036
DRG37,OUT027,4399.347822
FDK22,OUT017,4071.018887
DRH36,OUT018,929.1738692
DRC36,OUT018,2721.825679
DRE03,OUT027,1764.309213
FDF34,OUT046,2828.556829
FDZ22,OUT046,1468.798507
FDC44,OUT010,270.9799666
FDN31,OUT027,5308.305037
FDO03,OUT017,3989.852198
FDA01,OUT049,956.0858132
NCH42,OUT049,4003.276986
FDF46,OUT018,1715.865664
DRL35,OUT046,751.5631243
FDW46,OUT049,1106.612795
FDB58,OUT046,2117.058121
FDD47,OUT018,2679.907235
NCO17,OUT045,1720.241913
FDJ26,OUT017,3859.502579
FDU37,OUT045,1385.913135
